"eventid","hhnum","whogotpnum","whogot_flag","athome","schoolmeal_flag","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_filltype","chain","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnaptype","free","free_flag2","totalpaid","totalpaid_flag","tipamt","tipamt_flag","receiptreportedph","receiptobserved","couponsreported","loyaltycard","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_tanf","giftcard","schoollunchcard","paytype_flag","iteminfotype","breakfast","lunch","dinner_supper","snack_drink","multmeals","meals_flag","atepnum1","atepnum2","atepnum3","atepnum4","atepnum5","atepnum6","atepnum7","atepnum8","atepnum9","atepnum10","atepnum11","atepnum12","atepnum13","atepnum14","numhhpeople","numotherpeople","booktype","bookpnum","whogotate","bookownergot","bookownerate","bookownerate_flag","startdate_flag","practice_flag","capture_flag","frommemory"
48871,113563,2,0,0,0,10/26/2012,0,10,2,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,8.99,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
49810,113563,2,0,0,0,10/30/2012,0,10,6,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,7.09,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
32202,113612,1,0,0,0,8/27/2012,0,8,5,0,2068785,2,,218,,,1,,,,0,1.73886152535627,2.108,5.13,-996,-996,0,".V",0,0,9.36,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
58416,113661,2,0,0,0,9/1/2012,0,8,4,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5.44,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
58428,113661,1,0,0,0,9/1/2012,0,8,4,0,,2,,218,,,1,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
48387,113673,1,0,0,0,10/23/2012,0,10,3,0,2085770,2,,218,,,1,,,,6,5.71217261647835,8.549,19.83,-996,-996,0,".V",0,0,9.7,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
17552,113710,2,0,0,0,7/2/2012,0,7,2,0,2014846,2,,218,,,1,,,,5,0.408005408449313,0.485,1.05,1.044,19.85,0,".V",0,0,5.08,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
19437,113780,2,0,0,0,7/12/2012,0,7,6,0,3005430,2,,218,,,1,,,,4,316.117407116727,,,,,0,".V",0,0,4.48,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
19440,113780,2,0,0,0,7/13/2012,0,7,7,0,3005430,2,,218,,,1,,,,4,316.117407116727,,,,,0,".V",0,0,4.48,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
39388,113792,1,0,0,0,9/22/2012,0,9,4,0,3902654,2,,218,,,1,,,,4,1.54363567337676,2.68,6.72,-996,-996,0,".V",0,0,5.73,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
64008,113802,1,0,0,0,9/4/2012,0,9,4,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5.49,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,0,"Primary",1,1,1,1,0,0,2,1,0
64642,113828,6,0,0,0,8/4/2012,0,8,3,0,2024649,2,,218,,,1,,,,6,3.35603812312655,3.707,10.55,-996,-996,0,".V",0,0,7.5,0,-996,0,-996,0,-996,-996,0,,,,,,,,,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",6,1,1,1,0,0,0,1,0
19250,113841,1,0,0,0,7/9/2012,0,7,1,0,3003205,2,,218,,,1,,,,4,31.9705397393265,40.12,41.18,-996,-996,0,".V",0,0,7.75,0,0,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
19252,113841,1,0,0,0,7/11/2012,0,7,3,0,3003205,2,,218,,,1,,,,4,31.9705397393265,40.12,41.18,-996,-996,0,".V",0,0,6,0,0,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
52121,113841,1,0,0,0,7/9/2012,0,7,1,0,3003205,2,,218,,,1,,,,4,31.9705397393265,40.12,41.18,-996,-996,0,".V",0,0,7.75,0,0,0,-996,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
8413,113921,2,0,0,0,5/16/2012,0,5,4,0,2074559,2,,218,,,1,,,,6,8.20570657571054,10.073,17.23,-996,-996,0,".V",0,0,10.8,7,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
34350,113962,1,0,0,0,9/4/2012,0,8,7,0,3902671,2,,218,,,1,,,,4,1.13813536100368,1.855,5.32,-996,-996,0,".V",0,0,15.71,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
57065,114013,1,0,0,0,6/15/2012,0,6,6,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
18674,114034,3,0,0,0,7/6/2012,0,7,3,0,2012885,2,,218,,,1,,,,4,0.476771274526061,0.599,1.1,0.598,11.6,0,".V",0,0,6.66,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",3,1,1,1,0,0,0,0,0
70088,114051,2,0,0,0,12/3/2012,0,11,5,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,13,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
34018,114061,1,0,0,0,9/4/2012,0,8,6,0,2077145,2,,218,,,1,,,,6,0.581594803245737,0.757,3.58,0.757,14.88,0,".V",0,0,10.14,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,,"Primary",1,1,1,1,0,0,0,0,0
55155,114068,4,0,0,0,9/22/2012,0,9,7,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,7.8,0,-996,0,-996,0,-996,-996,0,,,,,,,,,4,2,0,1,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",4,1,1,1,0,0,0,1,0
33157,114101,3,0,0,0,8/27/2012,0,8,4,0,2025735,2,,218,,,1,,,,6,7.04560188177586,9.932,17.73,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",3,1,1,1,0,0,0,0,0
25379,114139,2,0,0,0,8/5/2012,0,8,5,0,2050892,2,,218,,,1,,,,6,0.818630139912648,1.359,3.5,1.135,22.17,0,".V",0,0,6.82,0,0,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,1
64548,114247,3,0,0,0,8/5/2012,0,8,3,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,4.01,0,-996,0,-996,0,-996,-996,0,,,,,,,,,4,1,0,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
64555,114247,1,0,0,0,8/8/2012,0,8,6,0,,2,,218,,,1,,,,9,,,,,,0,".V",,0,,0,,0,-996,0,0,0,0,,,,,,,,,0,3,,,,,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
64556,114247,1,0,0,0,8/8/2012,0,8,6,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,10,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,-996,-996,-996,-996,-996,-996,-996,-996,3,0,"Primary",1,1,1,1,0,0,0,1,0
64558,114247,1,0,0,0,8/3/2012,0,8,1,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,9.01,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
8313,114276,2,0,0,0,5/16/2012,0,5,5,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,7.78,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,1
33945,114315,2,0,0,0,9/3/2012,0,8,5,0,3902721,2,,218,,,1,,,,4,1.95443063228661,2.453,6.08,-996,-996,0,".V",0,0,8.13,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
65038,114387,1,0,0,0,8/27/2012,0,8,6,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,,0,,0,-996,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Primary",1,1,1,1,0,0,0,1,0
70440,114388,1,0,0,0,10/16/2012,0,10,4,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5.59,0,,0,-996,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
48480,114469,1,0,0,0,10/25/2012,0,10,5,0,2012885,2,,218,,,1,,,,6,0.218836973996916,0.292,1.62,0.292,5.6,0,".V",0,0,9.27,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
48995,114469,2,0,0,0,10/26/2012,0,10,6,0,2012885,2,,218,,,1,,,,5,0.218836973996916,0.292,1.62,0.292,5.6,0,".V",0,0,6.82,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
32398,114532,1,0,0,0,8/27/2012,0,8,7,0,3902738,2,,218,,,1,,,,4,9.6479540644541,10.4,13.58,-996,-996,0,".V",0,0,7.49,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
34771,114588,2,0,0,0,9/5/2012,0,8,6,0,2045082,2,,218,,,1,,,,6,3.65316049548302,6.665,14.05,-996,-996,0,".V",0,0,5.32,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",2,1,1,1,0,0,0,0,0
69571,114618,1,0,0,0,9/10/2012,0,9,3,0,,2,,218,,,1,,,,9,,,,,,0,".V",,0,,0,,0,-996,0,0,0,0,,,,,,,,,0,3,,,,,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
21555,114636,2,0,0,0,7/20/2012,0,7,2,0,2073032,2,,218,,,1,,,,6,0.615287093028372,0.695,2.18,0.695,13.57,0,".V",0,0,8.75,0,0,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Adult",2,1,1,1,0,0,0,0,0
21556,114636,2,0,0,0,7/20/2012,0,7,2,0,2073032,2,,218,,,1,,,,5,0.615287093028372,0.695,2.18,0.695,13.57,0,".V",0,0,4.77,0,0,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Adult",2,1,1,1,0,0,0,0,0
11033,114657,1,0,0,0,5/22/2012,0,5,3,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5.38,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
11034,114657,1,0,0,0,5/24/2012,0,5,5,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,4.31,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
15172,114680,2,0,0,0,6/17/2012,0,6,3,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,27.63,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,-996,-996,-996,-996,-996,-996,-996,6,,"Adult",2,1,1,1,0,0,0,0,0
44628,114691,1,0,0,0,10/5/2012,0,10,3,0,3003194,2,,218,,,1,,,,4,9.12573658009352,11.795,19.62,-996,-996,0,".V",0,0,3.26,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
54155,114783,1,0,0,0,11/19/2012,0,11,4,0,2006475,2,,218,,,1,,,,6,0.939256577828889,1.309,5.23,1.298,28.42,0,".V",0,0,13.75,5,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
22507,114815,1,0,0,0,7/25/2012,0,7,7,0,2045367,2,,218,,,1,,,,6,0.948348107047121,1.228,4,1.228,27,0,".V",0,0,11.66,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
15953,114833,2,0,0,0,6/23/2012,0,6,3,0,3902662,2,,218,,,1,,,,4,2.29546226978086,2.807,6.57,-996,-996,0,".V",0,0,13.25,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Adult",2,1,1,1,0,0,0,0,0
13343,114850,1,0,0,0,6/9/2012,0,6,2,0,2037419,2,,218,,,1,,,,6,1.30887539038375,1.845,4.22,-996,-996,0,".V",0,0,13.24,0,0,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
13344,114850,2,0,0,0,6/9/2012,0,6,2,0,,2,,218,,,1,,,,9,,,,,,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,6,,,,,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,0,0,1,0,0,0,0,0
29958,114854,1,0,0,0,8/16/2012,0,8,4,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,8.68,7,,0,1,-996,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
69436,114861,4,0,0,0,6/8/2012,0,6,2,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5.38,0,-996,0,-996,0,-996,-996,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",4,1,1,1,0,0,0,1,0
34464,114888,1,0,0,0,9/5/2012,0,8,7,0,3005433,2,,218,,,1,,,,4,0.560571472069111,0.992,3.57,0.852,15.83,0,".V",0,0,15.16,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
6357,114909,1,0,0,0,5/1/2012,0,5,1,0,2081818,2,,218,,,1,,,,4,0.880067320672491,1.429,4.65,1.425,29.57,0,".V",0,0,12.72,0,0,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
7060,114909,1,0,0,0,5/7/2012,0,5,7,0,2081818,2,,218,,,1,,,,4,0.880067320672491,1.429,4.65,1.425,29.57,0,".V",0,0,10.6,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
13469,114958,4,0,0,0,6/10/2012,0,6,3,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,5.1,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",4,1,1,1,0,0,0,0,0
34725,115094,4,0,0,0,9/5/2012,0,9,2,0,2023709,2,,218,,,1,,,,5,1.84037429560625,2.293,8.78,-996,-996,0,".V",0,0,8.19,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",4,1,1,1,0,0,0,0,0
35309,115094,4,0,0,0,9/7/2012,0,9,4,0,2023709,2,,218,,,1,,,,6,1.84037429560625,2.293,8.78,-996,-996,0,".V",0,0,6.45,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",4,1,1,1,0,0,0,0,0
56097,115145,2,0,0,0,11/26/2012,0,11,2,0,2052468,2,,218,,,1,,,,6,11.0959714200711,13.115,17.73,-996,-996,0,".V",0,0,4.67,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
48662,115168,1,0,0,0,10/22/2012,0,10,3,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,14.9,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
62987,115198,1,0,0,0,5/16/2012,0,5,1,0,2058015,2,,218,,,1,,,,6,1.47629834874586,3.747,8.35,-996,-996,0,".V",0,0,16.3,0,,0,-996,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,1,0
47008,115238,2,0,0,0,10/18/2012,0,10,3,0,2038354,2,,218,,,1,,,,6,1.69419127041639,1.887,2.85,-996,-996,0,".V",0,0,12.5,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
47009,115238,2,0,0,0,10/19/2012,0,10,4,0,2038354,2,,218,,,1,,,,6,1.69419127041639,1.887,2.85,-996,-996,0,".V",0,0,9.5,5,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
69148,115238,2,0,0,0,10/19/2012,0,10,4,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,18.19,0,,0,-996,4,0,0,0,,,,,,,,,4,1,0,0,1,0,0,0,1,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,5,0,"Adult",2,1,1,1,0,0,0,1,0
41404,115313,3,0,0,0,9/28/2012,0,9,4,0,2045287,2,,218,,,1,,,,6,1.00694463627229,1.72,4.02,-996,-996,0,".V",0,0,5.42,0,0,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,0,1
17395,115340,3,0,0,0,6/26/2012,0,6,1,0,3902666,2,,218,,,1,,,,4,28.7797234428727,32.646,49.48,-996,-996,0,".V",0,0,11.16,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",3,1,1,1,0,0,0,0,0
25068,115448,1,0,0,0,8/2/2012,0,7,3,0,2057904,2,,218,,,1,,,,6,0.414620733202683,0.611,2.5,0.611,11.75,0,".V",0,0,5,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
25071,115448,1,0,0,0,8/4/2012,0,7,5,0,2057904,2,,218,,,1,,,,5,0.414620733202683,0.611,2.5,0.611,11.75,0,".V",0,0,5,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
44840,115481,1,0,0,0,10/12/2012,0,10,4,0,2079881,2,,218,,,1,,,,6,1.7175788013266,2.707,6.18,-996,-996,0,".V",0,0,5.62,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
44841,115481,1,0,0,0,10/12/2012,0,10,4,0,2079881,2,,218,,,1,,,,5,1.7175788013266,2.707,6.18,-996,-996,0,".V",0,0,9.19,0,,0,1,-996,0,0,0,,,,,,,,,4,1,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
34111,115521,2,0,0,0,9/3/2012,0,9,1,0,2061390,2,,218,,,1,,,,6,1.75532959119366,2.019,7.13,-996,-996,0,".V",0,0,6.84,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,1
34112,115521,2,0,0,0,9/4/2012,0,9,2,0,2061390,2,,218,,,1,,,,5,1.75532959119366,2.019,7.13,-996,-996,0,".V",0,0,6.84,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
35526,115521,2,0,0,0,9/9/2012,0,9,7,0,,2,,218,,,1,,,,9,,,,,,0,".V",0,0,8.16,0,,0,0,-996,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
38994,115523,6,0,0,0,9/20/2012,0,9,7,0,2005582,2,,218,,,1,,,,6,20.6436406869692,25.621,32.97,-996,-996,0,".V",0,0,23.3,5,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,1,2,"Adult",6,1,1,1,0,0,0,0,0
